Pd-2n-ca-ca   1    0.000       180.000           3.000
Pd-2n-n2-c2   1    3.000       180.000          -2.000
Pd-2n-n2-c2   1    2.800         0.000           1.000
Pd-2o-c -c3   1    2.700       180.000           2.000
Pd-2o-c -o    1    2.700       180.000           2.000
Pd-2o-c2-ca   3    0.000         0.000           3.000
Pd-2o-c2-n2   3    0.000         0.000           3.000
Pd-2o-ca-ca   1    0.900       180.000           2.000
Pd-2o-ca-cp   1    0.900       180.000           2.000
Pd-2p-c3-c3   1    0.022         0.000           3.000
Pd-2p-ca-cp   1    0.900       180.000           2.000
Pd-2p-os-ca   1    0.800         0.000           2.000
Pd-2s-ca-ca   1    0.400       180.000           2.000
Pd-3n-c2-c2   1    4.150       180.000           2.000
Pd-3n-c3-c3   1    0.156         0.000           3.000
Pd-3n-c3-ca   1    0.156         0.000           3.000
Pd-3n-c3-h1   1    0.150         0.000           3.000
Pd-3n-c3-hx   1    0.156         0.000           3.000
Pd-3n-ca-ca   1    0.000       180.000           3.000
Pd-3n-n2-c2   1    3.000       180.000          -2.000
Pd-3n-n2-c2   1    2.800         0.000           1.000
Pd-3o-c -c3   1    2.700       180.000           2.000
Pd-3o-c -o    1    2.700       180.000           2.000
Pd-3o-c2-ca   3    0.000         0.000           3.000
Pd-3o-c2-n2   3    0.000         0.000           3.000
Pd-3o-ca-ca   1    0.900       180.000           2.000
Pd-3o-ca-cp   1    0.900       180.000           2.000
Pd-3p-c3-c3   1    0.022         0.000           3.000
Pd-3p-ca-cp   1    0.900       180.000           2.000
Pd-3p-os-ca   1    0.800         0.000           2.000
Pd-3s-ca-ca   1    0.400       180.000           2.000
Pd-ca-ca-ca   1    3.625       180.000           2.000
Pd-ca-ca-os   1    3.625       180.000           2.000
X -Pd-1c-X    1    0.000         0.000           3.000
X -Pd-1d-X    1    0.000         0.000           3.000
X -Pd-1i-X    1    0.000         0.000           3.000
X -Pd-1n-X    1    0.000         0.000           3.000
X -Pd-1o-X    1    0.000         0.000           3.000
X -Pd-1p-X    1    0.000         0.000           3.000
X -Pd-1s-X    1    0.000         0.000           3.000
X -Pd-2c-X    1    0.000         0.000           3.000
X -Pd-2d-X    1    0.000         0.000           3.000
X -Pd-2i-X    1    0.000         0.000           3.000
X -Pd-2n-X    1    0.000         0.000           3.000
X -Pd-2o-X    1    0.000         0.000           3.000
X -Pd-2p-X    1    0.000         0.000           3.000
X -Pd-2s-X    1    0.000         0.000           3.000
X -Pd-3c-X    1    0.000         0.000           3.000
X -Pd-3d-X    1    0.000         0.000           3.000
X -Pd-3i-X    1    0.000         0.000           3.000
X -Pd-3n-X    1    0.000         0.000           3.000
X -Pd-3o-X    1    0.000         0.000           3.000
X -Pd-3p-X    1    0.000         0.000           3.000
X -Pd-3s-X    1    0.000         0.000           3.000
X -Pd-Pd-X    1    0.000         0.000           3.000
X -Pd-c -X    1    0.000         0.000           3.000
X -Pd-c1-X    1    0.000         0.000           3.000
X -Pd-c2-X    1    0.000         0.000           3.000
X -Pd-c3-X    1    0.000         0.000           3.000
X -Pd-ca-X    1    0.000         0.000           3.000
X -Pd-cc-X    1    0.000         0.000           3.000
X -Pd-cd-X    1    0.000         0.000           3.000
X -Pd-ce-X    1    0.000         0.000           3.000
X -Pd-cf-X    1    0.000         0.000           3.000
X -Pd-cg-X    1    0.000         0.000           3.000
X -Pd-ch-X    1    0.000         0.000           3.000
X -Pd-cp-X    1    0.000         0.000           3.000
X -Pd-cq-X    1    0.000         0.000           3.000
X -Pd-cu-X    1    0.000         0.000           3.000
X -Pd-cv-X    1    0.000         0.000           3.000
X -Pd-cx-X    1    0.000         0.000           3.000
X -Pd-cy-X    1    0.000         0.000           3.000
X -Pd-n -X    1    0.000         0.000           3.000
X -Pd-n1-X    1    0.000         0.000           3.000
X -Pd-n2-X    1    0.000         0.000           3.000
X -Pd-n3-X    1    0.000         0.000           3.000
X -Pd-n4-X    1    0.000         0.000           3.000
X -Pd-na-X    1    0.000         0.000           3.000
X -Pd-nb-X    1    0.000         0.000           3.000
X -Pd-nc-X    1    0.000         0.000           3.000
X -Pd-nd-X    1    0.000         0.000           3.000
X -Pd-ne-X    1    0.000         0.000           3.000
X -Pd-nf-X    1    0.000         0.000           3.000
X -Pd-nh-X    1    0.000         0.000           3.000
X -Pd-no-X    1    0.000         0.000           3.000
X -Pd-oh-X    1    0.000         0.000           3.000
X -Pd-os-X    1    0.000         0.000           3.000
X -Pd-p2-X    1    0.000         0.000           3.000
X -Pd-p3-X    1    0.000         0.000           3.000
X -Pd-p4-X    1    0.000         0.000           3.000
X -Pd-p5-X    1    0.000         0.000           3.000
X -Pd-pb-X    1    0.000         0.000           3.000
X -Pd-pc-X    1    0.000         0.000           3.000
X -Pd-pd-X    1    0.000         0.000           3.000
X -Pd-pe-X    1    0.000         0.000           3.000
X -Pd-pf-X    1    0.000         0.000           3.000
X -Pd-px-X    1    0.000         0.000           3.000
X -Pd-py-X    1    0.000         0.000           3.000
X -Pd-s2-X    1    0.000         0.000           3.000
X -Pd-s4-X    1    0.000         0.000           3.000
X -Pd-s6-X    1    0.000         0.000           3.000
X -Pd-sh-X    1    0.000         0.000           3.000
X -Pd-ss-X    1    0.000         0.000           3.000
X -Pd-sx-X    1    0.000         0.000           3.000
X -Pd-sy-X    1    0.000         0.000           3.000
ca-ca-1n-Pd   4    1.200       180.000           2.000  
ca-ca-2n-Pd   4    1.200       180.000           2.000  
ca-ca-3n-Pd   4    1.200       180.000           2.000  
h4-ca-1n-Pd   4    1.200       180.000           2.000  
h4-ca-1n-ca   4    1.200       180.000           2.000  
h4-ca-2n-Pd   4    1.200       180.000           2.000  
h4-ca-3n-Pd   4    1.200       180.000           2.000  
h4-ca-3n-ca   4    1.200       180.000           2.000
X -Pd-4c-X    1    0.000         0.000           3.000
X -Pd-4d-X    1    0.000         0.000           3.000
X -Pd-4i-X    1    0.000         0.000           3.000
X -Pd-4n-X    1    0.000         0.000           3.000
X -Pd-4o-X    1    0.000         0.000           3.000
X -Pd-4p-X    1    0.000         0.000           3.000
X -Pd-4s-X    1    0.000         0.000           3.000
X- Pd-4e-X    1    0.000         0.000           3.000 
X- Pd-3e-X    1    0.000         0.000           3.000
X- Pd-2e-X    1    0.000         0.000           3.000
X- Pd-1e-X    1    0.000         0.000           3.000 
